rel_path,label,source,patient_id,site
data/raw/dataset_1/benign/706.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/707.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/708.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/709.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/71.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/710.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/711.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/712.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/713.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/714.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/715.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/716.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/717.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/718.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/719.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/72.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/720.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/721.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/722.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/723.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/724.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/725.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/726.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/727.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/728.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/729.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/73.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/730.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/731.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/732.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/733.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/734.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/735.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/736.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/737.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/738.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/739.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/74.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/740.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/741.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/742.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/743.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/744.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/745.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/746.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/747.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/748.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/749.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/75.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/750.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/751.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/752.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/753.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/754.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/755.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/756.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/757.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/758.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/759.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/76.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/760.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/761.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/762.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/763.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/764.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/765.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/766.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/767.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/768.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/769.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/77.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/770.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/771.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/772.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/773.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/774.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/775.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/776.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/777.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/778.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/779.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/78.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/780.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/781.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/782.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/783.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/784.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/785.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/786.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/787.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/788.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/789.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/79.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/790.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/791.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/792.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/793.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/794.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/795.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/796.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/797.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/798.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/799.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/8.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/80.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/800.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/801.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/802.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/803.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/804.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/805.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/806.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/807.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/808.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/809.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/81.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/810.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/811.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/812.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/813.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/814.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/815.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/816.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/817.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/818.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/819.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/82.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/820.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/821.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/822.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/823.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/824.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/825.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/826.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/827.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/828.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/829.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/83.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/830.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/831.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/832.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/833.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/834.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/835.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/836.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/837.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/838.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/839.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/84.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/840.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/841.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/842.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/843.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/844.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/845.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/846.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/847.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/848.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/849.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/85.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/850.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/851.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/852.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/853.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/854.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/855.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/856.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/857.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/858.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/859.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/86.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/860.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/861.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/862.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/863.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/864.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/865.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/87.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/88.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/89.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/9.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/90.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/901.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/902.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/903.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/904.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/905.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/906.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/907.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/908.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/909.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/91.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/910.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/911.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/912.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/913.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/914.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/915.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/916.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/917.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/918.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/919.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/92.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/920.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/921.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/922.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/923.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/924.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/925.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/926.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/927.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/928.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/929.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/93.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/930.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/931.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/932.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/933.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/934.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/935.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/936.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/937.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/938.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/939.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/94.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/940.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/941.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/942.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/943.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/944.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/945.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/946.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/947.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/948.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/949.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/95.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/950.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/951.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/952.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/953.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/954.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/955.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/956.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/957.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/958.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/959.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/96.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/960.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/961.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/962.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/963.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/964.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/965.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/966.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/967.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/968.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/969.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/97.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/970.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/971.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/972.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/973.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/974.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/975.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/976.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/977.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/978.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/979.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/98.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/980.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/981.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/982.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/983.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/984.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/985.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/986.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/987.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/988.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/989.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/99.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/990.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/991.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/992.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/993.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/994.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/995.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/996.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/997.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/998.jpg,benign,dataset_1,,
data/raw/dataset_1/benign/999.jpg,benign,dataset_1,,
data/raw/dataset_1/malign/1.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/10.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/100.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1000.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1001.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1002.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1003.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1004.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1005.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1006.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1007.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1008.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1009.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/101.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1010.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1011.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1012.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1013.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1014.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1015.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1016.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1017.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1018.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1019.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/102.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1020.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1021.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1022.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1023.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1024.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1025.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1026.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1027.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1028.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1029.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/103.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1030.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1031.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1032.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1033.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1034.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1035.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1036.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1037.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1038.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1039.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/104.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1040.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1041.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1042.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1043.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1044.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1045.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1046.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1047.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1048.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1049.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/105.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1050.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1051.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1052.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1053.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1054.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1055.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1056.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1057.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/106.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/107.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/108.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/109.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/11.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/110.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1101.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1102.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1103.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1104.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1105.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1106.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1107.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1108.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1109.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/111.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1110.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1111.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1112.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1113.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1114.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1115.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1116.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1117.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1118.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1119.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/112.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1120.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1121.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1122.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1123.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1124.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1125.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1126.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1127.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1128.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1129.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/113.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1130.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1131.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1132.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1133.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1134.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1135.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1136.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1137.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1138.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1139.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/114.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1140.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1141.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1142.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1143.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1144.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1145.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1146.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1147.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1148.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1149.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/115.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1150.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1151.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1152.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1153.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1154.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1155.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1156.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1157.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1158.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1159.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/116.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1160.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1161.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1162.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1163.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1164.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1165.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1166.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1167.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1168.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1169.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/117.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1170.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1171.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1172.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1173.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1174.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1175.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1176.jpg,malign,dataset_1,,
data/raw/dataset_1/malign/1177.jpg,malign,dataset_1,,
